"GEOID10"
05123960400
05123960600
05017080300
05091020500
05119003001
05039970300
05119000200
05001480400
05035030703
05061950300
05139951000
05139950900
05099090200
05041950100
05041950200
05051011500
05051010700
05051010800
05035030600
05115951300
05115951600
05145070800
05119004600
05119004700
05089960202
05075470100
05119001800
05031000101
05031000502
05031000602
05119002800
05119003605
05119002500
05045030702
05045030900
05045030403
05047950200
05067480400
05043490400
05043490300
05019953900
05057480300
05073470100
05029950300
05055480700
05055480500
05093011100
05093010800
05093010700
05033020501
05007021101
05007020301
05113950400
05009790501
05011950300
05069002500
05069002400
05103950600
05103950200
05071952000
05069001000
05069000502
05083950500
05063490600
05063490200
05059020200
05003960600
05133080300
05141460200
06011000500
06011000300
06103001100
06083002502
06083002706
06083002705
06083002702
06083002101
06083002404
06083002403
06025011400
06025010400
06025010900
06025011300
06025012200
06025012100
06025011900
06053014500
06053000502
06053001802
06005000102
06053013700
06053013500
06053001300
06053000400
06053011302
06061020401
06053014102
06061021603
06009000400
06061020901
06059011601
06059011602
06059089104
06059042107
06059099402
06059087405
06059087403
06059063605
06059063701
06059087505
06059089105
06059011720
06059001801
06059074403
06059074405
06059074406
06059042312
06059074802
06059075201
06059074602
06059011721
06059088201
06059087803
06059075002
06059075003
06059075100
06059086405
06085503601
06085503110
06085500800
06085500901
06085501000
06085501401
06085501600
06093000703
06093000702
06093000500
06085503122
06085505100
06085512603
06097150305
06097153104
06085512604
06097152000
06085503401
06085503305
06029000400
06029005300
06029005600
06029006100
06029004800
06029004101
06029004402
06029000200
06029003103
06029002600
06029002100
06029002200
06029000600
06029001902
06029002000
06029001600
06029002302
06029005900
06029006303
06029005507
06029005003
06029005802
06029004701
06029006304
06029004401
06029001400
06029002500
06029003121
06029002400
06029002301
06029001202
06029006401
06029003500
06029003303
06029000300
06113011102
06113010800
06113010204
06113010201
06113010101
06113010203
06113010602
06067007423
06039000202
06039000103
06039000800
06067005101
06067004802
06039000503
06039000506
06067005205
06067009634
06067009201
06067007301
06067008911
06067006202
06067006201
06067007204
06067007004
06067005605
06067005601
06045011500
06045011300
06045010100
06067006900
06067006702
06067006600
06067006500
06067005502
06067006300
06067004905
06067004903
06067008910
06067004701
06067004502
06067004501
06067001101
06067004203
06067004100
06067004601
06067004402
06067003700
06067009006
06067002800
06067008909
06067002200
06067002100
06067007019
06067000700
06067000500
06067005505
06067005301
06067009800
06107000502
06115040302
06115040301
06115040400
06107000302
06107001400
06107004300
06107001100
06107001003
06107004102
06107002901
06107000201
06107002800
06107003400
06107004101
06107003802
06107000900
06107004200
06107003200
06107002202
06073002710
06073002707
06073002202
06073002601
06073003305
06073002302
06073020214
06073004100
06073002201
06073002401
06073001600
06073019503
06073011700
06073002709
06073002301
06073003101
06073002708
06073000900
06073010013
06073011801
06073003502
06073003501
06073003111
06073003901
06073003401
06073013205
06073003304
06073013104
06073003602
06073003404
06073004800
06073005100
06073003601
06073003902
06073004900
06073004700
06073004000
06063000202
06063000400
06073013206
06073003004
06073005000
06073015701
06073015703
06073015901
06073003303
06073015802
06073015801
06073003001
06099002402
06099001700
06099003803
06099003400
06069000701
06099002602
06099001400
06069000200
06099002501
06099003201
06099003802
06099001604
06099001800
06099002200
06089011209
06099003002
06099002100
06089010704
06099001603
06089012500
06089010200
06099002002
06099002301
06089010100
06089012000
06019005000
06019004505
06019002702
06019001301
06019002000
06019001900
06019001800
06019001500
06019001000
06019000800
06019000700
06019001700
06043000101
06043000102
06019000501
06019001201
06019002903
06019001303
06019007802
06019008501
06019006501
06019006202
06019006201
06019002501
06019008200
06003010000
06019006602
06019008302
06019005403
06019005100
06019004901
06019003500
06019002800
06019001411
06019002400
06019002300
06019001407
06019001410
06019002602
06019001202
06019001100
06019000600
06019000400
06019000300
06041112201
06019000901
06019000902
06019000502
06019005408
06019000200
06019000100
06021010200
06021010100
06035040303
06035040304
06015000101
06015000102
06081612100
06079010102
06079010902
06079012200
06055200804
06081610201
06055200202
06081610500
06081600200
06077004403
06077000801
06077002202
06057000900
06057000600
06077002201
06077003803
06077003307
06077001900
06077001200
06077000900
06077000700
06077000600
06077000500
06077000300
06077000100
06077001600
06077003700
06077002800
06077000402
06077002100
06077001500
06071009904
06071009905
06071009117
06071012500
06071012400
06071005701
06071009116
06071009112
06071003609
06071010423
06071009912
06071009913
06071009500
06071001600
06071001400
06071008710
06071006203
06071006204
06071001504
06071005400
06071006301
06071007303
06071000823
06071006401
06071006302
06071006402
06071006500
06071004507
06071004604
06071004404
06071007107
06071007200
06071004302
06071007407
06071007601
06071003000
06071003700
06071010700
06071003612
06071003606
06071003102
06071002804
06071003510
06071008002
06071004202
06071004201
06071004700
06071004800
06071004900
06071005500
06071005600
06071005800
06071009800
06071009716
06071001503
06071010014
06071009400
06065043310
06065043401
06065043403
06065045605
06065042404
06065044915
06065045000
06065045705
06065045706
06065045703
06065042514
06065042903
06065045303
06065045502
06065042515
06065030502
06065044200
06065044101
06065045604
06065030300
06065031300
06065046500
06065030400
06101050302
06101050202
06101050102
06065041703
06101050201
06065043602
06065043601
06065041410
06065042210
06065051100
06065041101
06065030103
06065044507
06065044510
06065044509
06065044702
06065042506
06065042505
06065042904
06065042723
06065042800
06065042209
06065030501
06065045609
06065040203
06065042010
06065046102
06065046200
06065043307
06065043405
06105000101
06105000300
06013307202
06013307201
06013307205
06013306002
06013365002
06013314104
06013314103
06013369001
06013376000
06013386000
06013337200
06013336101
06013336202
06013313206
06013328000
06013313101
06013312000
06111000304
06111000600
06111001302
06111003201
06111009100
06111004715
06111004305
06111004902
06017031900
06017031600
06017030302
06109001200
06109004200
06091010000
06033000702
06033000801
06033000802
06007003002
06007003001
06007000502
06049000100
06049000300
06007002800
06007001300
06007001200
06007001100
06007001000
06007000604
06001437500
06001433800
06001407300
06001402200
06001437600
06001423500
06001424001
06001409000
06001451404
06001408400
06001408500
06001409700
06001408700
06001433700
06001403300
06001410500
06001405902
06001406202
06001434000
06001402500
06001402700
06001406201
06001408900
06001406100
06001437701
06001435602
06001401600
06001402400
06001402800
06001438201
06001402600
06001423200
06001405901
06001401500
06001409500
06001407200
06001408800
06001441923
06001401400
06001406000
06001435400
06001401000
06001423901
06001433102
06001401700
06001422900
06001408600
06075980600
06047001602
06047001601
06047001302
06047001700
06087101000
06075061200
06047001401
06047001501
06087121402
06047002201
06047000603
06047000602
06087121600
06027000800
06087100800
06075023103
06075060502
06075026404
06075026100
06075026301
06075026004
06075026001
06075023400
06027000400
06075017902
06095250801
06047001301
06047000503
06031001402
06095251600
06095251500
06031001601
06095250900
06031001100
06095251100
06031001300
06031001701
06095252607
06095252606
06095252605
06023001300
06023940000
06023010501
06095251802
06023000500
06023000100
06023000300
06023010102
06037571704
06037134522
06037135114
06037134903
06037134521
06037127712
06037124204
06037124105
06037124103
06037122121
06037121101
06037124104
06037910504
06037120103
06037404201
06037542106
06037542105
06037104203
06037602801
06037600304
06037535002
06037212102
06037212101
06037211202
06037234502
06037234501
06037219901
06037402304
06037185203
06037190801
06037190201
06037206031
06037127805
06037122122
06037115103
06037408138
06037501803
06037211122
06037190202
06037533403
06037206020
06037206300
06037208902
06037219800
06037220100
06037123901
06037121801
06037900501
06037104320
06037530902
06037534202
06037222700
06037224010
06037224020
06037187200
06037104704
06037104703
06037104404
06037910402
06037910403
06037910501
06037910601
06037531301
06037121900
06037122410
06037123020
06037123205
06037123203
06037123303
06037186401
06037187102
06037123420
06037199700
06037190902
06037191110
06037191201
06037191204
06037190100
06037604100
06037224600
06037224700
06037226410
06037226420
06037227010
06037294701
06037102105
06037910602
06037127300
06037127400
06037127910
06037128210
06037132300
06037127210
06037191720
06037191420
06037191500
06037191810
06037191410
06037191820
06037402702
06037403200
06037541400
06037190802
06037433901
06037433403
06037134305
06037231300
06037231800
06037231100
06037231210
06037232400
06037125320
06037231600
06037125310
06037540400
06037540202
06037540201
06037192610
06037192700
06037192620
06037186404
06037185320
06037433302
06037433501
06037134520
06037408800
06037232500
06037234600
06037533701
06037191000
06037534404
06037123206
06037542502
06037570603
06037128302
06037128303
06037236100
06037239330
06037534301
06037106604
06037572500
06037571600
06037224200
06037601202
06037204920
06037532900
06037533103
06037535102
06037208903
06037209401
06037211320
06037211310
06037211802
06037296500
06037296220
06037294820
06037113234
06037600100
06037532606
06037532800
06037212304
06037212303
06037212204
06037212203
06037212410
06037213201
06037213402
06037213310
06037213320
06037127806
06037127804
06037127803
06037576200
06037576401
06037576403
06037294620
06037113421
06037115201
06037601700
06037601801
06037533104
06037533105
06037205120
06037190700
06037228600
06037231400
06037231220
06037231500
06037241001
06037602505
06037600303
06037296600
06037575401
06037575901
06037575102
06037575803
06037575801
06037294830
06037296210
06037575202
06037120010
06037120030
06037120020
06037122120
06037127520
06037600202
06037190510
06037106520
06037113233
06037573002
06037575802
06037239202
06037237202
06037211120
06037573300
06037572800
06037541603
06037535101
06037532304
06037201700
06037199000
06037199120
06037199202
06037293201
06037292000
06037294120
06037226002
06037226001
06037980014
06037550000
06037242100
06037242000
06037191710
06037191203
06037541604
06037199900
06037199201
06037199800
06037219902
06037218702
06037242200
06037242300
06037242600
06037243000
06037243100
06037191120
06037122200
06037542601
06037201402
06037203300
06037203500
06037211201
06037208801
06037206032
06037573004
06037576901
06037900606
06037123103
06037190901
06037542501
06037124102
06037206200
06037218300
06037218400
06037218500
06037219300
06037220000
06037900607
06037900704
06037900703
06037900806
06037104201
06037104310
06037104701
08051963700
08071000800
08071000200
08071000500
08037000503
08043978200
08043978800
08043978300
08045951901
08001009606
08045951702
08045951600
08001015000
08001008901
08001009604
08001009202
08001008100
08001008353
08025969600
08089968300
08089968600
08067971100
08067940400
08011966700
08017960600
08069002802
08125963100
08001008606
08069002007
08065961900
08029965100
08029964600
08023972600
08029964800
08001009321
08069001306
08069001305
08003960300
08003960200
08113968200
08059009831
08087000500
08087000700
08099000700
08059010402
08073961700
08099000200
08099000300
08083941100
08059010100
08103951100
08059011550
08059010902
08003960000
08101003500
08063962100
08101003106
08101002600
08095967600
08101002000
08101001900
08101001400
08101002300
08033000100
08109977700
08101002901
08101003103
08105976700
08077000500
08077000400
08077000200
08077000900
08077000800
08077000700
08077001800
08013013401
08013012203
08013013302
08009964700
08019014800
08075966300
08075966100
08075966400
08081000400
08015000401
08015000402
08013060800
08123001004
08123000100
08123001902
08111972600
08085966503
08085966202
08085966100
08085966300
08121924200
08123002004
08007974400
08031004404
08031004403
08031004102
08031004101
08031003500
08031003602
08031000800
08031000702
08031008312
08031004505
08041006302
08041005000
08041002000
08041002200
08041000302
08055960600
08005007301
08005006200
08005005951
08005006000
08005005700
08041004501
08041004008
08005005551
08041002300
08005007302
08005005552
08005081100
09001043400
09001043700
09001044100
09001070300
09001070500
09001070600
09001020100
09001021400
09001021802
09001022200
09001022300
09001080400
09001073800
09001074000
09001074300
09001074400
09001210100
09011690500
09011690700
09011696700
09011696800
09011697000
09011870300
09011870200
09015903100
09015800600
09013881300
09003514500
09003514700
09003524400
09003524600
09003415300
09003415900
09003417100
09003406100
09003510200
09003510400
09003510500
09003510600
09003510800
09003496100
09003500300
09003500400
09003502500
09003502700
09003502800
09003503700
09003503800
09003504900
09003473800
09007541100
09007541600
09005310300
09009140200
09009140300
09009141600
09009142200
09009142300
09009142400
09009154500
09009125200
09009170200
09009350100
09009350500
09009141500
09009351500
09009351700
09009165500
09009154100
09009170100
09009170900
09009345100
10001043300
10001040201
10001042500
10001041400
10001041300
10003010101
10003012900
10003002100
10003002900
10003002800
10003010104
10003015802
10005050405
10003015502
10003001902
10003003002
10005050406
10005050503
10003010702
10005050401
10005051802
10003000602
10003000601
10003014402
10003002700
11001003400
11001006400
11001006804
11001007304
11001007401
11001007407
11001007503
11001007601
11001007603
11001007604
11001008904
11001009102
11001009204
11001007709
11001007803
11001007804
11001007808
11001007806
11001009601
11001009602
11001009603
11001010300
11001002101
11001010900
11001010400
12009062400
12009062600
12009060700
12009064700
12009065234
12011040901
12011050702
12011010304
12011041600
12011041700
12011100300
12011100700
12011080500
12011060303
12017450800
12011050310
12011110501
12011020412
12017450202
12017451502
12009064902
12037970200
12011100502
12009062106
12011100201
12011030402
12009062302
12011091902
12009065124
12011050308
12011100801
12011041200
12011041300
12011040801
12011030600
12011041000
12011041100
12011041400
12011041500
12011050301
12011050207
12011050311
12011050312
12047960300
12047960100
12063210500
12063210200
12031011600
12031011800
12031012200
12071020300
12071020502
12071010302
12031012400
12031012601
12031012602
12093910300
12093910401
12081000703
12081000306
12031013800
12087971100
12071020201
12071040314
12071050103
12081000103
12081000601
12069030502
12031013901
12029970101
12069030102
12071000503
12081000106
12081000105
12069030107
12031000600
12069030206
12071010201
12071010307
12071040122
12031001000
12031001300
12031001400
12031017400
12069030504
12031001600
12031002901
12031002600
12069031205
12071000502
12071000600
12071040313
12031010700
12031011000
12071040308
12071001910
12065250101
12031011300
12031011500
12031015502
12033001300
12033004000
12033001600
12033001700
12033000400
12033001900
12033002803
12086001702
12086002502
12086002404
12045960200
12103025603
12086003601
12086001802
12086011403
12086011001
12086010609
12103025115
12086010016
12086010015
12067960100
12103025305
12086011005
12023110300
12103025900
12103025602
12086010001
12086009904
12086009400
12086009308
12086009307
12086011101
12086008309
12086000807
12086002501
12129010202
12086008208
12103024602
12086008304
12086007603
12086011300
12057001800
12057003600
12057013504
12057013505
12057010203
12057000102
12057000202
12057000201
12057010816
12057010815
12103021900
12103025417
12086007200
12086000134
12057000300
12057000700
12057013503
12057001002
12057010818
12103020500
12103028700
12086009100
12086005701
12086002702
12086002300
12086002201
12086002004
12086000409
12086013400
12057003000
12057004500
12057004200
12057010805
12057002900
12057004300
12057003100
12057013604
12103020600
12103020800
12103021200
12103021600
12086002003
12086002001
12086001904
12086001903
12086001901
12086001801
12086001502
12086001501
12086001402
12086001401
12086980800
12057003400
12057003200
12057003900
12057012002
12057003500
12057003300
12057005101
12103024510
12013010300
12086001701
12086001006
12086001005
12086001004
12086001002
12086009807
12086010011
12057002600
12057004000
12086000501
12086001606
12086005502
12086002402
12086000408
12086000405
12086000404
12086001605
12103027402
12086003400
12086003100
12086001803
12086000903
12086000209
12086000206
12086000109
12115002721
12003040201
12101031102
12101031406
12115000406
12101031807
12101031405
12101032803
12101032904
12101030102
12101031809
12083000601
12083001401
12121970500
12121970301
12117020901
12117020401
12083001500
12083001900
12101033011
12101030407
12101030410
12101033007
12083001800
12083002002
12101031408
12007000400
12109020400
12123950300
12117020102
12083001204
12101033008
12101030903
12101031013
12085000501
12083000401
12101031206
12085001801
12109021003
12073000400
12073000500
12073000600
12073001002
12073001101
12055960300
12055961700
12055961200
12019030102
12019030104
12055960103
12073002005
12115000102
12039020102
12083002602
12051000200
12115000200
12115000300
12073002003
12117022001
12073001401
12125960200
12053041104
12053041204
12043000200
12043000300
12131950301
12099007833
12099008201
12099008202
12099008301
12027010200
12027010301
12099008001
12099008002
12099001600
12099001700
12099002200
12041950100
12041950201
12099008302
12099001404
12097042300
12059960200
12095017600
12095013402
12099001801
12097041100
12097043500
12005001800
12079110302
12095012202
12095012100
12095015202
12095014605
12095011702
12095010400
12095010500
12095013406
12099003102
12099004009
12099001911
12097042900
12097042701
12005001600
12005002000
12035060213
12099004201
12015020700
12099005102
12015010100
12105011000
12105011100
12105011721
12105013300
12105013500
12105013701
12105012305
12075970102
12075970101
12099005701
12095012402
12095012000
12095014904
12095011701
12105015702
12105014501
12015030401
12095012304
12105016100
12105011202
12105016400
12053040400
12099006100
12105016002
12105010900
12105014301
12105011204
12105011501
12105012804
12105013002
12053040502
12099006700
12099006801
12099006802
12001000600
12001000700
12001001400
12061050904
12099001302
12099001402
12099001403
12001000200
12001000400
12001000500
12001002000
12053041302
12099007746
12001000302
12095018000
12095018300
12095018400
12095018500
12095014608
12095012307
12095012305
12095018700
12095016724
12127082301
12127081800
12021010411
12021010802
12049970102
12133970104
12127082000
12127082100
12127090500
12021011301
12127090600
12107951401
12107950900
12107950800
12127081000
12113010600
12119911000
12119910602
12127082401
12111380901
12127083008
12021011400
12021011205
12089050302
12089050303
12127082511
12111380300
12111380200
12111382009
12127082415
12091021900
12077950200
12127081700
13045910502
13045910501
13023790200
13163960400
13163960300
13233010400
13127000504
13127000800
13127000700
13299950400
13299950800
13299950900
13299950500
13299950700
13107970100
13107970600
13107970400
13107970300
13067031001
13009970701
13009970702
13009970600
13009970500
13009970400
13009970200
13067031113
13067030411
13067030412
13067030800
13295020200
13123080300
13063040303
13301970400
13105000400
13225040400
13225040302
13225040200
13101880100
13051003301
13051002700
13109970300
13051002100
13051001200
13063040415
13051000100
13051010901
13063040306
13051000601
13051010101
13051001100
13065970100
13033950400
13033950200
13033950100
13279970100
13019970400
13075960200
13245011000
13229960300
13245010710
13245010504
13245001000
13245001400
13245010600
13099090500
13099090400
13269950300
13245000700
13245001500
13245010400
13245000600
13245000300
13093970300
13093970100
13245000200
13245000900
13069010802
13069010700
13069010500
13135050319
13201950200
13201950100
13205090200
13205090300
13205090100
13217100700
13135050320
13133950303
13133950200
13243790200
13135050306
13261950600
13261950700
13261950300
13261950200
13027960400
13027960300
13271950100
13121008102
13139000800
13003960100
13251970400
13043950300
13043950100
13285960901
13285960501
13285960600
13285960800
13275960700
13275960100
13121007704
13121007603
13175950400
13175950900
13175950800
13185011000
13185011302
13037950200
13037950100
13121004300
13181970100
13175950300
13185011301
13185010500
13121007500
13185010900
13185010800
13121008500
13121008601
13081010201
13081010202
13081010100
13121012000
13121011900
13121011800
13121010603
13121008201
13121007705
13121007807
13121002600
13121011000
13121007400
13121006400
13121005502
13121006300
13121004200
13121002500
13121006601
13121007602
13139001101
13305970500
13121008000
13121008400
13121007200
13139001003
13303950700
13303950400
13091960200
13265010200
13021013800
13021013900
13255160900
13255160800
13255160700
13255160400
13255160300
13021012900
13021012800
13021012700
13021012600
13021012500
13087970400
13021012300
13021011500
13021011100
13021010500
13021010400
13021010100
13021012400
13021011000
13031110602
13031110403
13031110404
13031110401
13031110500
13031110200
13165960100
13141480400
13215000300
13215001600
13293010500
13293010201
13095001403
13095011400
13061960300
13095010601
13095001500
13095001100
13095001000
13259950400
13259950100
13095000800
13077170305
13077170601
13095000200
13095010700
13095010302
13215001400
13215011200
13215011100
13215011400
13097080201
13097080202
13215003302
13215003400
13215003200
13215003000
13215002902
13215002800
13215002700
13215002500
13215002200
13215001800
13089022007
13089023504
13193000300
13193000400
13277960700
13277960600
13277960800
13089023112
13089020600
13089021911
13089023700
13071970702
13071970400
13071970800
13089022010
13089021409
13071970300
13189950400
13189950200
13089022008
13089023108
13089021908
13115001100
13115001600
13273120400
13273120300
13089021204
13267950201
13267950202
13017960500
13017960300
13017960400
13017960100
13297110400
13013180205
13131950500
13131950300
15003008502
15003008703
15003005900
15001021504
15003005500
15003005200
15001021601
15003008914
15001020500
15001020400
15001020300
15001020600
15003005800
15003008702
15003005300
15003008001
15003007504
15003005700
15003008003
15007040604
15007040104
15009031900
15009030404
15009030901
15009031700
16061940001
16057005400
16057005100
16027022200
16027022100
16027020200
16017950300
16083001100
16083000400
16067970500
16021970200
16053970400
16049960400
16049940000
16075960200
16069960300
16047960100
16003950100
16039960300
16035940000
16035970100
16085970300
16009950100
16079960300
16055000602
16001002000
16001010321
16005001601
17115003100
17065973200
17041952000
17115000900
17115000500
17115000300
17115000200
17135958000
17085020500
17109010500
17181950400
17201003200
17201002500
17035972400
17201002600
17033880400
17083010402
17047957100
17201001000
17201002100
17197882500
17197882000
17197881900
17197882400
17197881200
17099964300
17143005000
17005951300
17195001500
17143002100
17143001200
17143000900
17143000300
17091012300
17091011500
17091011600
17091011700
17043840104
17111870301
17049950800
17069970900
17121952700
17127970200
17019000401
17019000402
17019000301
17019005900
17019005300
17019000901
17157950600
17169970100
17149952700
17117956900
17039971800
17011965600
17153971100
17191955000
17055040600
17023060200
17139977200
17015960300
17021958900
17187870500
17161023600
17161023500
17051950900
17119402200
17037001001
17037002200
17037001002
17077011700
17077011400
17077011200
17107953100
17119404000
17137952000
17119400700
17119400600
17067954100
17119400200
17079977400
17189950300
17105960500
17095001100
17045070300
17165955900
17159978000
17183011200
17183000400
17183000200
17179021101
17177001300
17177000800
17081051000
17061973900
17141961100
17167002400
17193958000
17167000900
17173959300
17087977800
17167001600
17167001700
17167000800
17031540101
17031440201
17031838700
17031841500
17031838600
17031836900
17031837000
17031841800
17125956500
17031842900
17031843000
17031843300
17031842100
17031834900
17031835000
17031834700
17031834800
17031838800
17031660301
17031430101
17031834000
17031834300
17031834200
17031834400
17031836000
17031835900
17031834500
17031843600
17031834600
17031836100
17031460301
17031460302
17031431302
17031431301
17031835500
17031841000
17031830007
17031841400
17031820605
17031490901
17031530502
17163500900
17163500500
17163502700
17199020400
17163501300
17163501603
17163504600
17163504500
17031825600
17031827500
17031301200
17031491400
17031500200
17031530200
17031821401
17031660600
17031660700
17031340600
17031829401
17031827100
17031420600
17031420700
17031420800
17031430200
17031660800
17031660900
17031670100
17031670200
17031670400
17031351400
17031351500
17031380500
17031381400
17031825900
17031826000
17031821500
17031430300
17031430400
17031430600
17031430900
17031670500
17031670600
17031670700
17031670800
17031671100
17031671200
17031671400
17031671500
17031671600
17031817200
17031817300
17031230600
17031231200
17031390300
17031400300
17031400400
17031400500
17031400800
17031825801
17031826202
17031826100
17031671800
17031680500
17031680600
17031680900
17031681000
17031817500
17031817700
17031826901
17031827000
17031460100
17031460200
17031460400
17031460500
17031681200
17031681300
17031690300
17031420500
17031470100
17031691000
17031691100
17031691300
17031691400
17031691500
17031710100
17031710200
17031710300
17031710500
17031829000
17031827400
17031827600
17031520200
17031711000
17031711400
17031820400
17031811600
17031500300
17031826600
17031823703
17031280400
17031350100
17031351100
17031380100
17031231500
17031826700
17031826402
17031826500
17031826800
17031829302
17031491300
17031750600
17031251300
17031251500
17031251800
17031251900
17031823705
17031500100
17031821200
17031822400
17031260200
17031260600
17031829700
17031270500
17031271200
17031611000
17031611100
17031611200
17031813400
17031813900
17031271300
17031271800
17031280900
17031830300
17031611600
17031611700
17031611800
17031611900
17031814200
17031814400
17031826303
17031803606
17031292200
17031292500
17031290900
17031291200
17031824800
17031814900
17031828504
17031825501
17025972100
17073030800
17057953500
17075950400
17007010100
17003957900
17017960500
17097860302
17001000800
17029000500
17089854301
17071973500
17089851600
17089851400
17089851904
17059972800
17089850301
17089850202
17089853600
17089853400
17089853200
17089854400
17027900401
17151971300
17101880800
17113000200
17145030400
17123961500
17103000600
17097862700
17097862901
17097862605
17097862300
18105000100
18111100700
18105000401
18105001101
18105000501
18175967500
18039002300
18081610802
18083955300
18083955400
18039000100
18039000302
18039001601
18039002900
18067000200
18169102600
18151971300
18051050502
18025952100
18123952600
18047969700
18033020500
18033020602
18019050401
18019050100
18041954100
18095000500
18095001000
18091042100
18179040600
18011810400
18019050903
18095001700
18091040300
18145710400
18145710601
18091040800
18091043000
18135951600
18063210607
18095011900
18099020500
18141010200
18141001000
18141002700
18107957000
18053000100
18141000900
18141001700
18141002900
18079960302
18177000900
18027954700
18177000200
18141011100
18109510701
18163001800
18163001900
18163002000
18043070400
18043070500
18037953800
18165020500
18157000400
18157000700
18069961600
18015959600
18157010500
18157010203
18157011100
18103952900
18065976100
18163001500
18163001200
18103952200
18155965700
18089020400
18089020600
18093950900
18003000701
18003000600
18003002100
18003001100
18003000500
18089010201
18167000300
18003001200
18003002000
18003001300
18167010600
18167011100
18117951500
18143967000
18089010500
18001030700
18003004000
18003980001
18089010203
18089010205
18089010304
18089011000
18089011500
18089012300
18035000600
18035000700
18089030300
18089030400
18035001300
18089030600
18089030700
18035002800
18125954000
18089020200
18005010800
18097361200
18097361300
18097351200
18097351700
18097352600
18097352700
18071967901
18097352800
18097353300
18097353500
18097353600
18097322000
18097354200
18097354400
18097354500
18097354900
18097355000
18097322600
18097340102
18097340108
18097340400
18127050900
18097355600
18097355700
18097356200
18097356400
18097341600
18097342400
18149953700
18097342101
18097380300
18097380200
18097330805
18139974400
18133956500
18009975100
18097310306
18097390600
18097390700
18097390800
18097390900
18097391000
19193000100
19193001500
19193003600
19127950900
19079960300
19045000100
19165960400
19139050700
19139051000
